公司名称,食品名称,食品ID
好想你健康食品股份有限公司,新疆骏枣（免洗红枣）,1045755
好想你健康食品股份有限公司,野酸味栆,967865
好想你健康食品股份有限公司,红糖姜枣,967863
好想你健康食品股份有限公司,新疆红枣(免洗红枣),808255
好想你健康食品股份有限公司,大枣夹核桃（核桃夹心枣）,875943
好想你健康食品股份有限公司,枣生核（核桃夹心枣）,875941
好想你健康食品股份有限公司,红枣脆片,798473
好想你健康食品股份有限公司,多味花生,787059
安徽金禾实业股份有限公司,复配甜味剂（三氯蔗糖水溶液）17C01SUC,2741465
山东龙力生物科技股份有限公司,豆浆粉（固体饮料）,2727181
山东龙力生物科技股份有限公司,低聚木糖醋饮,107729
山东龙力生物科技股份有限公司,木糖醇（食品添加剂）,665125
山东龙力生物科技股份有限公司,食用葡萄糖,555879
青海互助天佑德青稞酒股份有限公司,互助牌青稞白酒(老字号金标)52度,3691509
青海互助天佑德青稞酒股份有限公司,天佑德青稞酒（21版红四星）42度,3680277
青海互助天佑德青稞酒股份有限公司,互助牌青稞酒(永庆和喜和)42度,3680275
青海互助天佑德青稞酒股份有限公司,天佑德青稞酒(21版红四星)42度,3680273
青海互助天佑德青稞酒股份有限公司,互助牌青稞白酒（老字号金标）52度,3648195
青海互助天佑德青稞酒股份有限公司,互助牌青稞酒（三星青稞）43度,3555017
青海互助天佑德青稞酒股份有限公司,互助牌青稞酒（大曲）42度,3513023
青海互助天佑德青稞酒股份有限公司,互助牌青稞酒(特制互助大曲)46度,3533521
青海互助天佑德青稞酒股份有限公司,互助牌青稞酒(大曲)42度,3513037
加加食品集团股份有限公司,特级生抽酱油(酿造酱油),3584149
加加食品集团股份有限公司,加加上等南沙蚝油,3559393
加加食品集团股份有限公司,加加南沙蚝油,3559167
加加食品集团股份有限公司,红烧酱油(特级老抽),3558125
加加食品集团股份有限公司,特级草菇老抽酱油,669587
加加食品集团股份有限公司,特级金标生抽酱油（酿造酱油）,3418081
加加食品集团股份有限公司,金标生抽酱油,3413153
加加食品集团股份有限公司,味极鲜酱油,531243
加加食品集团股份有限公司,加加特酿陈醋,3361307
加加食品集团股份有限公司,特级金标生抽酱油(酿造酱油),3344157
加加食品集团股份有限公司,特级凉拌生抽酱油(酿造酱油),3344155
加加食品集团股份有限公司,老抽王酱油,3338195
加加食品集团股份有限公司,特级金标生抽酱油,669583
加加食品集团股份有限公司,红烧酱油（特级老抽）,669585
加加食品集团股份有限公司,纯粮味精,113307
加加食品集团股份有限公司,加加上等蚝油,1111145
加加食品集团股份有限公司,加加鸡精调味料,3205811
加加食品集团股份有限公司,带嘴鸡精,3136477
加加食品集团股份有限公司,原酿造酱油,49401
加加食品集团股份有限公司,特级生抽酱油,3014751
加加食品集团股份有限公司,特制酱油,3017237
加加食品集团股份有限公司,加加料酒,3017233
加加食品集团股份有限公司,草菇老抽酱油,3010203
加加食品集团股份有限公司,老抽王酱油,3010193
加加食品集团股份有限公司,特级减盐金标生抽酱油,1726705
加加食品集团股份有限公司,姜葱料酒,2906277
加加食品集团股份有限公司,加加陈醋,2492397
加加食品集团股份有限公司,鸡精鸡精调味料,2492475
加加食品集团股份有限公司,红烧酱油,531241
加加食品集团股份有限公司,味精,113319
加加食品集团股份有限公司,鸡精调味料,132143
加加食品集团股份有限公司,特级减盐生抽酱油,2213663
加加食品集团股份有限公司,料酒,113301
加加食品集团股份有限公司,特级减盐味极鲜酱油,1713363
加加食品集团股份有限公司,特级减盐生抽酱油,1739359
加加食品集团股份有限公司,面条鲜酱油,1614657
加加食品集团股份有限公司,加加9度米醋,1543535
加加食品集团股份有限公司,加加陈醋,1508707
加加食品集团股份有限公司,金标生抽酱油,885183
加加食品集团股份有限公司,特级一品鲜酱油,1349731
加加食品集团股份有限公司,加加糯米白醋,1111147
加加食品集团股份有限公司,加加9度米醋,1111141
加加食品集团股份有限公司,食用植物调和油,1105265
加加食品集团股份有限公司,特级金标生抽酱油,969879
加加食品集团股份有限公司,面条鲜酱油,969873
加加食品集团股份有限公司,纯粮味精,969863
加加食品集团股份有限公司,上等蚝油,886945
加加食品集团股份有限公司,味精,807809
加加食品集团股份有限公司,鸡精鸡精调味料,885333
加加食品集团股份有限公司,蒸鱼豉油酱油,885329
加加食品集团股份有限公司,红烧酱油（酿造酱油）,756009
加加食品集团股份有限公司,特级面条鲜酱油,706187
加加食品集团股份有限公司,味精,354323
加加食品集团股份有限公司,压榨茶籽原香食用调和油,682733
加加食品集团股份有限公司,浓香菜籽油,414229
加加食品集团股份有限公司,食用调和油,648723
加加食品集团股份有限公司,味精,631141
加加食品集团股份有限公司,纯粮味精,624603
加加食品集团股份有限公司,特鲜生抽,531237
加加食品集团股份有限公司,特酿草菇老抽酱油(酿造酱油),461521
加加食品集团股份有限公司,面条鲜酱油(酿造酱油),461519
加加食品集团股份有限公司,新一代特制酱油（酿造酱油）,414633
加加食品集团股份有限公司,红烧老抽酱油(酿造酱油）,414627
加加食品集团股份有限公司,特级烹调酱油,414625
加加食品集团股份有限公司,原香压榨菜籽油,414173
加加食品集团股份有限公司,纯粮味精,410597
加加食品集团股份有限公司,鸡精,410595
加加食品集团股份有限公司,面条鲜酱油,152705
加加食品集团股份有限公司,鸡精调味料（400g）,128675
加加食品集团股份有限公司,鸡精调味料（200g）,128673
加加食品集团股份有限公司,鸡精调味料（100g）,128671
加加食品集团股份有限公司,上等蚝油,128223
加加食品集团股份有限公司,鸡精,49337
加加食品集团股份有限公司,红烧料酒,113305
江西煌上煌集团食品股份有限公司,卤鸭锁骨（麻辣味）,3013019
江西煌上煌集团食品股份有限公司,卤鸭翅（麻辣味）,3013011
江西煌上煌集团食品股份有限公司,卤鸭掌（麻辣味）,3013009
江西煌上煌集团食品股份有限公司,酱鸭（微辣）,488741
江西煌上煌集团食品股份有限公司,卤鸭翅根（麻辣味）,3401427
江西煌上煌集团食品股份有限公司,煌上煌匠鸭（香辣味）,2962059
江西煌上煌集团食品股份有限公司,皇禽酱鸭,446869
江西煌上煌集团食品股份有限公司,酱鸭,2576103
江西煌上煌集团食品股份有限公司,卤鸭掌(麻辣味),2384137
江西煌上煌集团食品股份有限公司,酱鸭（清香）,680277
江西煌上煌集团食品股份有限公司,酱鸭（麻辣）,488743
江西煌上煌集团食品股份有限公司,皇禽酱鸭（酱卤肉制品）,2126379
江西煌上煌集团食品股份有限公司,皇禽酱鸭（肉制品）,2126345
江西煌上煌集团食品股份有限公司,香卤鸭板肠,1689265
江西煌上煌集团食品股份有限公司,香卤鸭肫,1689227
江西煌上煌集团食品股份有限公司,香卤鸭心,1689225
江西煌上煌集团食品股份有限公司,酱香酱鸭,1638929
江西煌上煌集团食品股份有限公司,煌上煌卤鸭腿,1595357
江西煌上煌集团食品股份有限公司,煌上煌酱鸭（微辣）,1595403
江西煌上煌集团食品股份有限公司,酱鸭(微辣),1356515
江西煌上煌集团食品股份有限公司,酱卤鸭翅,798891
江西煌上煌集团食品股份有限公司,酱卤鸭掌,681001
江西煌上煌集团食品股份有限公司,鸭脖,22365
江西煌上煌集团食品股份有限公司,鸭翅,681011
江西煌上煌集团食品股份有限公司,微辣酱鸭,446865
江西煌上煌集团食品股份有限公司,麻辣酱鸭,446861
江西煌上煌集团食品股份有限公司,烤鱼（百味酱卤）,22583
江西煌上煌集团食品股份有限公司,鸭腿,22331
江西煌上煌集团食品股份有限公司,鸭肫,22329
江西煌上煌集团食品股份有限公司,牛肉,22327
海欣食品股份有限公司,香港撒尿肉丸（牛肉风味）,51239
海欣食品股份有限公司,香菇贡丸,770839
海欣食品股份有限公司,烤芝士鸡肉卷,3371319
海欣食品股份有限公司,烤芝士榴莲卷,3371317
海欣食品股份有限公司,福州鱼丸,943643
海欣食品股份有限公司,正宗爆汁小鱼丸,764625
海欣食品股份有限公司,墨鱼风味鱼丸,330557
海欣食品股份有限公司,西湖肉燕,2070195
海欣食品股份有限公司,撒尿肉丸（牛肉风味）,1890121
海欣食品股份有限公司,撒尿牛肉丸,1502393
海欣食品股份有限公司,撒尿肉丸(牛肉风味),1375061
海欣食品股份有限公司,闽南脆丸,1374983
海欣食品股份有限公司,虾味球(仿龙虾风味鱼丸),943635
海欣食品股份有限公司,脆鱼蛋,943629
海欣食品股份有限公司,灌汤福州鱼丸,330559
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的虾味球(仿龙虾风味鱼丸）,673277
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的灌汤福州鱼丸,223509
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的正宗爆汁小鱼丸,176331
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的海欣千层豆腐,621743
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂（代码A）生产的正宗爆汁小鱼丸,620915
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂（代码A）生产的灌汤福州鱼丸,573999
海欣食品股份有限公司,海欣食品股份有限公司生产的牛筋丸,573951
海欣食品股份有限公司,海欣食品股份有限公司金山分厂生产的正宗爆汁小鱼丸,492089
海欣食品股份有限公司,海欣食品股份有限公司金山分厂生产的灌汤福州鱼丸,492087
海欣食品股份有限公司,海欣食品股份有限公司生产的西湖肉燕,492083
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的爆汁小鱼丸,402775
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的菌菇鲜肉鱼丸,395525
海欣食品股份有限公司,正宗鲍汁小鱼丸（速冻仿鲍鱼风味）,311589
海欣食品股份有限公司,灌汤福州大鱼丸,311563
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的正宗爆汁鱼丸,308675
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的爆汁海欣珍珠鱼丸,294017
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的福州鱼丸,294013
海欣食品股份有限公司,海欣食品股份有限公司福州金山分厂生产的西湖肉燕,270287
海欣食品股份有限公司,福州鱼丸,202273
麦趣尔集团股份有限公司,麦趣尔牛奶,3692659
麦趣尔集团股份有限公司,原味至淳酸奶,3649615
麦趣尔集团股份有限公司,红枣牛奶,3623561
麦趣尔集团股份有限公司,浓缩纯牛奶,3375981
麦趣尔集团股份有限公司,麦趣尔核桃奶,60953
麦趣尔集团股份有限公司,哈密瓜牛奶,1634165
麦趣尔集团股份有限公司,浓醇100益生菌风味发酵乳,3497353
麦趣尔集团股份有限公司,燕麦酸奶,3010609
麦趣尔集团股份有限公司,麦趣尔纯牛奶,60835
麦趣尔集团股份有限公司,草莓酸奶,2511913
麦趣尔集团股份有限公司,原味酸奶,690455
麦趣尔集团股份有限公司,草莓至淳酸奶,3010627
麦趣尔集团股份有限公司,品酸乳乳饮料草莓风味,2027461
麦趣尔集团股份有限公司,品酸乳乳饮料原味,3375993
麦趣尔集团股份有限公司,麦趣尔红枣牛奶,3010655
麦趣尔集团股份有限公司,麦趣尔花生汤圆,1556331
麦趣尔集团股份有限公司,品酸乳（草莓）,2758123
麦趣尔集团股份有限公司,麦趣尔红枣汤圆,91245
麦趣尔集团股份有限公司,麦趣尔桂花汤圆,2751077
麦趣尔集团股份有限公司,麦趣尔黑芝麻汤圆,1826145
麦趣尔集团股份有限公司,麦趣尔香蕉奶,61005
麦趣尔集团股份有限公司,麦趣尔每日骨钙牛奶,2425821
麦趣尔集团股份有限公司,一号牧场纯牛奶,2425803
麦趣尔集团股份有限公司,麦趣尔核桃奶（调制乳）,2387227
麦趣尔集团股份有限公司,红色养生牛奶（调制乳）,2387225
麦趣尔集团股份有限公司,新疆一号牧场纯牛奶,860773
麦趣尔集团股份有限公司,麦趣尔纯牛奶（灭菌乳）,1594327
麦趣尔集团股份有限公司,天山牧场纯牛奶,2316215
麦趣尔集团股份有限公司,麦趣尔红枣奶,58697
麦趣尔集团股份有限公司,品酸乳乳饮料天然风味,2027555
麦趣尔集团股份有限公司,草莓乳饮料,2027419
麦趣尔集团股份有限公司,麦趣尔豆沙汤圆,1520187
麦趣尔集团股份有限公司,营养舒态奶,971243
麦趣尔集团股份有限公司,每日骨钙牛奶,860777
麦趣尔集团股份有限公司,麦趣尔纯牛奶(灭菌乳),1594311
麦趣尔集团股份有限公司,牛奶的故乡营养舒态奶,860775
麦趣尔集团股份有限公司,麦趣尔麦香奶,61007
麦趣尔集团股份有限公司,ROCKYROAD摇滚路（咖啡巧克力冰淇淋）,1556391
麦趣尔集团股份有限公司,麦趣尔芒果冰淇淋,1556357
麦趣尔集团股份有限公司,麦趣尔核桃汤圆,748365
麦趣尔集团股份有限公司,麦趣尔香草冰淇淋,1556153
麦趣尔集团股份有限公司,品酸乳（哈密瓜风味）,981255
麦趣尔集团股份有限公司,O+酸奶,981147
麦趣尔集团股份有限公司,麦趣尔香浓巧克力牛奶,519843
麦趣尔集团股份有限公司,麦趣尔品酸乳草莓风味,748313
麦趣尔集团股份有限公司,草莓味益生菌酸牛奶,690457
麦趣尔集团股份有限公司,麦趣尔花生汤圆（200g）,542285
麦趣尔集团股份有限公司,麦趣尔黑芝麻汤圆（200g）,542283
麦趣尔集团股份有限公司,黑谷养生牛奶,438117
麦趣尔集团股份有限公司,纯牛奶,91519
麦趣尔集团股份有限公司,纯牛奶（麦趣尔）,91499
麦趣尔集团股份有限公司,麦趣尔巧克力奶,60963
麦趣尔集团股份有限公司,麦趣尔汤圆（速冻米面食品）,58427
麦趣尔集团股份有限公司,麦趣尔汤圆（黑芝麻）,279
山东龙大美食股份有限公司,粽香卤蛋,3630947
山东龙大美食股份有限公司,上排肉（猪肉）,3677895
山东龙大美食股份有限公司,五花肉（猪肉）,3169899
山东龙大美食股份有限公司,排骨肉（猪肉）,3675849
山东龙大美食股份有限公司,生猪肉,3505893
山东龙大美食股份有限公司,萨伯尔烤肉,3531643
山东龙大美食股份有限公司,梨木烤火腿肠,3441405
山东龙大美食股份有限公司,无淀粉烤肉排火腿,3384043
山东龙大美食股份有限公司,生猪肉（3号肉）,3631137
山东龙大美食股份有限公司,生猪肉（1号肉）,3631123
山东龙大美食股份有限公司,粽香卤蛋,3630947
山东龙大美食股份有限公司,猪五花肉,3180581
山东龙大美食股份有限公司,猪前腿肉,3180561
山东龙大美食股份有限公司,猪里脊肉,3068217
山东龙大美食股份有限公司,冻猪脊骨,3589117
山东龙大美食股份有限公司,猪小排,3588823
山东龙大美食股份有限公司,猪后腿肉,3180583
山东龙大美食股份有限公司,猪大排,3588809
山东龙大美食股份有限公司,猪肝,3064831
山东龙大美食股份有限公司,猪腿肉,3052215
山东龙大美食股份有限公司,猪夹心肉,3258515
山东龙大美食股份有限公司,猪肉,3083599
山东龙大美食股份有限公司,后腿肉（猪肉）,3569021
山东龙大美食股份有限公司,猪肉（后肘）,3555559
山东龙大美食股份有限公司,龙大精肉（猪）,3555551
山东龙大美食股份有限公司,带膘通脊（猪）,3555549
山东龙大美食股份有限公司,猪瘦肉,3121889
山东龙大美食股份有限公司,龙大加钙王火腿肠,3458977
山东龙大美食股份有限公司,果木烤火腿肠,3229831
山东龙大美食股份有限公司,鲜猪肉,3441443
山东龙大美食股份有限公司,加钙王火腿肠,3431729
山东龙大美食股份有限公司,香卤蛋,3422027
山东龙大美食股份有限公司,川香肠（熏煮香肠）,3323301
山东龙大美食股份有限公司,里昂火腿肠,3229825
山东龙大美食股份有限公司,瘦肉（猪肉）,3064835
山东龙大美食股份有限公司,猪肋条肉,3312349
山东龙大美食股份有限公司,猪肘,3312347
山东龙大美食股份有限公司,猪肝（S）,3097643
山东龙大美食股份有限公司,后腿肉(猪肉),3276355
山东龙大美食股份有限公司,去皮后肘肉（猪肉）,3270805
山东龙大美食股份有限公司,通脊肉（猪肉）,3270803
山东龙大美食股份有限公司,台湾风味香肠,3270235
山东龙大美食股份有限公司,骨香老汤火腿肠,3259821
山东龙大美食股份有限公司,猪后腿肉（生猪肉）,3250817
山东龙大美食股份有限公司,无淀粉龙大王中王香肠,3239063
山东龙大美食股份有限公司,无淀粉火腿,3229759
山东龙大美食股份有限公司,猪里脊（猪肉）,3229541
山东龙大美食股份有限公司,猪五花（猪肉）,3229539
山东龙大美食股份有限公司,五花肉(猪肉),3189247
山东龙大美食股份有限公司,肋条(猪肉),3189245
山东龙大美食股份有限公司,前腿肉(猪肉),3189249
山东龙大美食股份有限公司,后腿肉（生猪肉）,3186063
山东龙大美食股份有限公司,鲜猪肝,3184955
山东龙大美食股份有限公司,夹心肉（猪肉）,3182079
山东龙大美食股份有限公司,前腿肉,3171689
山东龙大美食股份有限公司,五花肉（猪肉）,3169899
山东龙大美食股份有限公司,子排（猪肉）,3169897
山东龙大美食股份有限公司,鲜前戈（猪肉）,3155455
山东龙大美食股份有限公司,冻猪三线肉卷,3094635
山东龙大美食股份有限公司,瘦肉（优质）（猪肉）,3124071
山东龙大美食股份有限公司,生猪肝,3098093
山东龙大美食股份有限公司,精肉火腿肠,3097997
山东龙大美食股份有限公司,松花蛋肠,3097989
广东燕塘乳业股份有限公司,甜牛奶饮品配置型含乳饮料,3525789
广东燕塘乳业股份有限公司,原味酸奶饮品乳酸菌乳饮料,3525787
广东燕塘乳业股份有限公司,益生君风味发酵乳(低脂无蔗糖),3371877
广东燕塘乳业股份有限公司,纯牛奶,40647
广东燕塘乳业股份有限公司,草莓味酸奶饮品,3010989
广东燕塘乳业股份有限公司,甜牛奶饮品,3010971
广东燕塘乳业股份有限公司,老广州风味发酵乳,2985031
广东燕塘乳业股份有限公司,纯牛奶超高温灭菌乳,2877873
广东燕塘乳业股份有限公司,燕塘风味发酵乳,2542807
广东燕塘乳业股份有限公司,红枣枸杞牛奶饮品,2452965
广东燕塘乳业股份有限公司,高钙牛奶饮品配制型含乳饮料,2453021
广东燕塘乳业股份有限公司,原味酸奶饮品,406685
广东燕塘乳业股份有限公司,乐比乳酸菌乳饮料（果味）,790155
广东燕塘乳业股份有限公司,乐比乳酸菌乳饮料（甜橙味）,790151
广东燕塘乳业股份有限公司,乐比配制型含乳饮料,790149
广东燕塘乳业股份有限公司,燕塘纯牛奶,40667
山东仙坛股份有限公司,翅根,349995
山东仙坛股份有限公司,翅中,349993
河南科迪乳业股份有限公司,纯牛奶100%,3579855
河南科迪乳业股份有限公司,纯牛奶,52343
河南科迪乳业股份有限公司,麦香牛奶,3007337
河南科迪乳业股份有限公司,纯牛奶,52343
河南科迪乳业股份有限公司,原生牧场纯牛奶,352595
河南科迪乳业股份有限公司,麦香牛奶,3007337
河南科迪乳业股份有限公司,纯牛奶100%,3579855
河南科迪乳业股份有限公司,原生牧场100%纯牛奶,661393
河南科迪乳业股份有限公司,科迪原生牧场纯牛奶,1574195
河南科迪乳业股份有限公司,纯牛奶100%原生牛奶,533711
河南科迪乳业股份有限公司,原生酸奶,352571
河南科迪乳业股份有限公司,100%纯牛奶,3429743
河南科迪乳业股份有限公司,科迪原生发酵希腊风味原生酸奶巴氏杀菌热处理风味发酵乳,3379509
河南科迪乳业股份有限公司,原生牛奶,3364971
河南科迪乳业股份有限公司,原生牧场精选优质核心牧场牛奶,3146349
河南科迪乳业股份有限公司,科迪纯牛奶,3138269
河南科迪乳业股份有限公司,纯牛奶100%原生牛奶,3034939
河南科迪乳业股份有限公司,纤维麦香牛奶,3007429
河南科迪乳业股份有限公司,巧克力牛奶,2999449
河南科迪乳业股份有限公司,纯牛奶,2969135
河南科迪乳业股份有限公司,天然深泉天然饮用水,55103
河南科迪乳业股份有限公司,原生牧场100%纯牛奶,2790985
河南科迪乳业股份有限公司,浓缩暖酸奶,2532835
河南科迪乳业股份有限公司,0添加蔗糖巴氏杀菌热处理风味酸牛奶,2515827
河南科迪乳业股份有限公司,甜牛奶,2366769
河南科迪乳业股份有限公司,原生发酵希腊风味原生酸奶(风味发酵乳),2131911
河南科迪乳业股份有限公司,原生酸奶（巴氏杀菌热处理风味发酵乳）,2131813
河南科迪乳业股份有限公司,酸牛奶饮品,1743457
河南科迪乳业股份有限公司,科迪原生牛奶,1611541
河南科迪乳业股份有限公司,巧克力牛奶,1108731
河南科迪乳业股份有限公司,原味酸牛奶饮品,799035
河南科迪乳业股份有限公司,生态五谷奶,352593
河南科迪乳业股份有限公司,纯牛奶（全脂灭菌乳）,994525
河南科迪乳业股份有限公司,科迪天然深泉,808519
河南科迪乳业股份有限公司,科迪天然深泉天然饮用水,807855
河南科迪乳业股份有限公司,无蔗糖鲜牛奶豆乳,799073
河南科迪乳业股份有限公司,花生牛奶复合蛋白饮品,799065
河南科迪乳业股份有限公司,炭烧酸奶（风味发酵乳）,709343
河南科迪乳业股份有限公司,浓缩暖酸奶（风味发酵乳）,709339
河南科迪乳业股份有限公司,科迪原生酸奶,669903
河南科迪乳业股份有限公司,高钙牛奶,661371
河南科迪乳业股份有限公司,科迪纯牛奶100%（原生牛奶）,518565
河南科迪乳业股份有限公司,天然饮用水,35887
河南科迪乳业股份有限公司,鲜鲜果乳乳味饮品,355275
河南科迪乳业股份有限公司,全脂灭菌乳,352567
河南科迪乳业股份有限公司,科迪天然饮用水,36103
河南科迪乳业股份有限公司,生态五谷奶（麦花香）,52407
河南科迪乳业股份有限公司,原味酸牛奶,52351
河南科迪乳业股份有限公司,科迪天然深泉水,36379
河南科迪乳业股份有限公司,乳酸菌乳味饮料,36077
河南科迪乳业股份有限公司,乳酸菌香蕉牛奶,35931
河南科迪乳业股份有限公司,天然深泉,35919
天津桂发祥十八街麻花食品股份有限公司,十八街麻花（荞麦）,3552777
天津桂发祥十八街麻花食品股份有限公司,十八街麻花（玉米）,3552775
天津桂发祥十八街麻花食品股份有限公司,桂发祥团圆桂粽——玲珑礼盒,3450443
天津桂发祥十八街麻花食品股份有限公司,桂发祥香粽——亲情装,3450431
天津桂发祥十八街麻花食品股份有限公司,十八街糖醇麻花（椒盐）,3327469
天津桂发祥十八街麻花食品股份有限公司,十八街糖醇麻花（五仁）,3327467
天津桂发祥十八街麻花食品股份有限公司,十八街什锦麻花,713671
天津桂发祥十八街麻花食品股份有限公司,桂发祥糖醇京式月饼（糖醇五仁）,3200145
天津桂发祥十八街麻花食品股份有限公司,桂发祥京式提浆月饼（百果）,3200135
天津桂发祥十八街麻花食品股份有限公司,桂发祥广式月饼（豆沙）,3200123
天津桂发祥十八街麻花食品股份有限公司,十八街麻花（黑芝麻）,1039579
天津桂发祥十八街麻花食品股份有限公司,十八街麻花（山楂）,3140417
天津桂发祥十八街麻花食品股份有限公司,十八街麻花（五仁）,3140415
天津桂发祥十八街麻花食品股份有限公司,桂发祥香粽（散装）（蜜枣粽子）,3063605
天津桂发祥十八街麻花食品股份有限公司,桂发祥香粽（散装）（小枣粽子）,3063603
天津桂发祥十八街麻花食品股份有限公司,十八街麻花（什锦）,411529
天津桂发祥十八街麻花食品股份有限公司,桂发祥桂粽（豆沙）,1670355
天津桂发祥十八街麻花食品股份有限公司,桂发祥桂粽（蜜枣）,3009297
天津桂发祥十八街麻花食品股份有限公司,十八街麻花(五仁),37593
天津桂发祥十八街麻花食品股份有限公司,十八街麻花(什锦),2682793
天津桂发祥十八街麻花食品股份有限公司,十八街麻花(椒盐),2485791
天津桂发祥十八街麻花食品股份有限公司,十八街麻花(山楂),2485789
天津桂发祥十八街麻花食品股份有限公司,桂发祥京式提浆月饼（传统五仁）,1887479
天津桂发祥十八街麻花食品股份有限公司,桂发祥京式提浆月饼（传统豆沙）,1897239
天津桂发祥十八街麻花食品股份有限公司,桂发祥京式提浆月饼（传统百果）,1887483
天津桂发祥十八街麻花食品股份有限公司,桂发祥京式提浆月饼（传统枣泥）,1887481
天津桂发祥十八街麻花食品股份有限公司,桂发祥桂粽（蛋黄）,1670353
天津桂发祥十八街麻花食品股份有限公司,桂发祥桂粽（八宝）,1670351
天津桂发祥十八街麻花食品股份有限公司,十八街麻花（椒盐）,997997
天津桂发祥十八街麻花食品股份有限公司,桂发祥京式提浆月饼,1046461
天津桂发祥十八街麻花食品股份有限公司,十八街糖醇麻花（什锦）,1039581
天津桂发祥十八街麻花食品股份有限公司,十八街麻花(黑芝麻),997995
天津桂发祥十八街麻花食品股份有限公司,十八街五谷麻花,896197
天津桂发祥十八街麻花食品股份有限公司,桂发祥广式月饼（柠檬香柚）,800781
天津桂发祥十八街麻花食品股份有限公司,桂发祥广式月饼（纯白莲蓉）,800779
天津桂发祥十八街麻花食品股份有限公司,桂发祥广式月饼（精致豆沙）,800777
天津桂发祥十八街麻花食品股份有限公司,桂發祥十八街精制麻花（什锦口味）,759929
天津桂发祥十八街麻花食品股份有限公司,桂发祥香粽（紫薯）,707367
天津桂发祥十八街麻花食品股份有限公司,桂发祥香粽（豆沙）,707365
天津桂发祥十八街麻花食品股份有限公司,桂发祥香粽（蛋黄）,707363
天津桂发祥十八街麻花食品股份有限公司,桂发祥香粽抹茶红豆,38985
天津桂发祥十八街麻花食品股份有限公司,桂发祥香粽红豆,38977
浙江华统肉制品股份有限公司,华统自然块,3430085
浙江华统肉制品股份有限公司,猪肉,90475
浙江华统肉制品股份有限公司,猪肝,74103
浙江华统肉制品股份有限公司,精品猪腿肉,3093417
浙江华统肉制品股份有限公司,纯肉香肠,2973117
浙江华统肉制品股份有限公司,猪五花肉,2374529
浙江华统肉制品股份有限公司,猪后腿肉,1601155
浙江华统肉制品股份有限公司,三层肉（猪肉）,2460315
浙江华统肉制品股份有限公司,精品精肉（猪肉）,2560567
浙江华统肉制品股份有限公司,猪肾,2499479
浙江华统肉制品股份有限公司,猪白条,2440183
浙江华统肉制品股份有限公司,猪蹄,1763333
浙江华统肉制品股份有限公司,猪肉（后腿肉）,2475421
浙江华统肉制品股份有限公司,猪肉（三层肉）,2475399
浙江华统肉制品股份有限公司,华统火腿－火运前程,2427313
浙江华统肉制品股份有限公司,华统火腿-组合系列,755817
浙江华统肉制品股份有限公司,全精肉,2379735
浙江华统肉制品股份有限公司,猪精选方肉,2371205
浙江华统肉制品股份有限公司,华统火腿—组合系列,2331889
浙江华统肉制品股份有限公司,精腿自然块,2331831
浙江华统肉制品股份有限公司,华统金银蹄,2331821
浙江华统肉制品股份有限公司,猪心,1961951
浙江华统肉制品股份有限公司,金华土香肠,1767391
浙江华统肉制品股份有限公司,华师傅-土香肠,457609
浙江华统肉制品股份有限公司,华统火腿-精装火腿肉,1639005
浙江华统肉制品股份有限公司,三黄鸡,1601209
浙江华统肉制品股份有限公司,老鸭,1601185
浙江华统肉制品股份有限公司,乌骨鸡,1460677
浙江华统肉制品股份有限公司,五花条肉,1458659
浙江华统肉制品股份有限公司,精腿自然块(腌腊肉制品),1356479
浙江华统肉制品股份有限公司,华统火腿-尚品中方,1356447
浙江华统肉制品股份有限公司,华统火腿-火运前程,755813
浙江华统肉制品股份有限公司,华统火腿-珍藏酵香,962075
浙江华统肉制品股份有限公司,华统火腿–火运前程,755821
浙江华统肉制品股份有限公司,华统火腿-自然块,622325
浙江华统肉制品股份有限公司,华统火腿-金银蹄,622327
浙江华统肉制品股份有限公司,华师傅五香牛肉,457615
浙江华统肉制品股份有限公司,华师傅酱板鸭,488767
浙江华统肉制品股份有限公司,华师傅-鸭脖,457607
浙江华统肉制品股份有限公司,华统火腿,90177
浙江华统肉制品股份有限公司,华统火腿/火运前程,90075
浙江华统肉制品股份有限公司,华统火腿,72747
浙江华统肉制品股份有限公司,乌鸡,1601217
盐津铺子食品股份有限公司,冰糖杨梅,491431
盐津铺子食品股份有限公司,金梅姜（蜜饯）,3142801
盐津铺子食品股份有限公司,苏格华夫蛋糕,2375807
盐津铺子食品股份有限公司,冰醋姜(水果制品),3644697
盐津铺子食品股份有限公司,乳酸菌蒟蒻果冻,3625791
盐津铺子食品股份有限公司,3零纯蛋糕,3601655
盐津铺子食品股份有限公司,无添加蔗糖蛋糕,3158921
盐津铺子食品股份有限公司,冰醋姜,3452257
